transaction_id,account_id,customer_id,card_network,card_type,product,txn_ts,amount_inr,currency,merchant_name,merchant_category,merchant_city,merchant_country,channel,auth_type,status,decline_reason,is_international,fx_rate,amount_base_inr,risk_score,fraud_label,device_id,ip_country
txn_00362_a7faf009,ACC8423,CUST52587,AMEX,CREDIT,Branded Cards,2025-08-13T09:49:37.844789+05:30,99.56,INR,TasteHub,Dining,Mumbai,IN,POS,chip_pin,APPROVED,,0,,99.56,22,0,,IN
txn_00363_16d50b84,ACC1336,CUST37292,MASTERCARD,CREDIT,Branded Cards,2025-11-25T00:23:26.844789+05:30,75,INR,Cafe Mosaic,Dining,Bangalore,IN,ECOM,online,APPROVED,,0,,75,42,0,dev_ddc5583a17,IN
txn_00364_e2aa6dc7,ACC7358,CUST72447,RUPAY,DEBIT,Branded Cards,2025-10-28T18:02:06.844789+05:30,609.12,INR,SkyRoute,Travel,Hyderabad,IN,POS,contactless,APPROVED,,0,,609.12,11,0,,IN
txn_00365_77dd362b,ACC8165,CUST20378,RUPAY,CREDIT,Branded Cards,2025-09-05T03:35:54.844789+05:30,125.28,INR,HealthFirst,Pharmacy,Delhi,IN,POS,contactless,APPROVED,,0,,125.28,36,0,,IN
txn_00366_40dd8895,ACC6823,CUST43405,MASTERCARD,CREDIT,Branded Cards,2025-08-09T11:33:30.844789+05:30,75.81,INR,SpiceTrail,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75.81,31,0,,IN
txn_00367_cece36ae,ACC5342,CUST54739,VISA,CREDIT,Branded Cards,2025-11-19T06:51:02.844789+05:30,75,INR,StarCinemas,Entertainment,Delhi,IN,ECOM,online,DECLINED,NETWORK_ERROR,0,,75,56,0,dev_73ab962697,IN
txn_00368_f952f1e8,ACC6910,CUST98316,MASTERCARD,CREDIT,Branded Cards,2025-07-13T00:09:14.844789+05:30,75,GBP,TasteHub,Dining,Mumbai,GB,POS,chip_pin,DECLINED,INSUFFICIENT_FUNDS,1,102.82,7711.71,70,0,,IN
txn_00369_30dfc50c,ACC2410,CUST49441,AMEX,CREDIT,Branded Cards,2025-09-09T09:08:27.844789+05:30,75,INR,SkyRoute,Travel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75,20,0,,IN
txn_00370_91c631cf,ACC7418,CUST16674,RUPAY,DEBIT,Branded Cards,2025-10-12T14:14:55.844789+05:30,75,INR,FreshBasket,Grocery,Delhi,IN,ECOM,online,APPROVED,,0,,75,35,0,dev_333e1cfa14,IN
txn_00371_938f2b90,ACC6174,CUST82516,VISA,DEBIT,Branded Cards,2025-12-20T04:47:00.844789+05:30,105.34,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,105.34,36,0,,IN
txn_00372_56d2bb12,ACC8675,CUST27191,RUPAY,DEBIT,Branded Cards,2025-10-22T00:19:21.844789+05:30,80.48,INR,MetroPetro,Fuel,Chennai,IN,POS,contactless,DECLINED,INVALID_PIN,0,,80.48,42,0,,IN
txn_00373_3c1689c2,ACC4431,CUST82984,RUPAY,DEBIT,Branded Cards,2025-12-24T13:52:31.844789+05:30,75,INR,StarCinemas,Entertainment,Pune,IN,POS,chip_pin,APPROVED,,0,,75,11,0,,IN
txn_00374_0bf2fb51,ACC5382,CUST29815,AMEX,DEBIT,Branded Cards,2025-07-12T19:46:15.844789+05:30,75,INR,NetConnect,Utilities,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,36,0,,IN
txn_00375_283348ea,ACC5786,CUST67870,VISA,CREDIT,Branded Cards,2025-08-28T20:23:22.844789+05:30,83.97,INR,FunZone,Entertainment,Mumbai,IN,ATM,atm_pin,APPROVED,,0,,83.97,15,0,,IN
txn_00376_b717548d,ACC7799,CUST57270,VISA,CREDIT,Branded Cards,2025-07-28T05:35:56.844789+05:30,192.44,INR,AquaFlow,Utilities,Delhi,IN,POS,chip_pin,APPROVED,,0,,192.44,26,0,,IN
txn_00377_f19293c9,ACC2140,CUST21112,MASTERCARD,DEBIT,Branded Cards,2025-10-11T03:04:25.844789+05:30,338.54,INR,ShopSphere,Ecomm,Kolkata,IN,POS,contactless,APPROVED,,0,,338.54,33,0,,IN
txn_00378_6b579789,ACC7586,CUST99243,RUPAY,CREDIT,Branded Cards,2025-07-09T18:22:45.844789+05:30,118.23,INR,MediPlus,Pharmacy,Kolkata,IN,ECOM,online,APPROVED,,0,,118.23,35,0,dev_f9851031c0,IN
txn_00379_b28d7506,ACC6656,CUST95033,AMEX,DEBIT,Branded Cards,2025-09-24T07:21:08.844789+05:30,105.39,INR,PowerGrid,Utilities,Hyderabad,IN,ECOM,online,APPROVED,,0,,105.39,45,0,dev_a69e418884,IN
txn_00380_0723e11e,ACC9846,CUST87660,AMEX,CREDIT,Branded Cards,2025-10-31T05:44:55.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,24,0,,IN
txn_00381_fba2a5f1,ACC4868,CUST86230,AMEX,DEBIT,Branded Cards,2025-08-13T15:40:48.844789+05:30,168.02,INR,QuickServices,Other,Bangalore,IN,ECOM,online,APPROVED,,0,,168.02,38,0,dev_740155aa51,IN
txn_00382_25848385,ACC7974,CUST64008,MASTERCARD,DEBIT,Branded Cards,2025-12-16T11:10:36.844789+05:30,75,INR,Cafe Mosaic,Dining,Delhi,IN,ECOM,online,APPROVED,,0,,75,23,0,dev_745c7c0778,IN
txn_00383_ee585967,ACC9020,CUST64646,VISA,DEBIT,Branded Cards,2025-11-25T09:16:48.844789+05:30,405.35,INR,CityCab,Travel,Pune,IN,POS,contactless,APPROVED,,0,,405.35,42,0,,IN
txn_00384_85d4bf0f,ACC3511,CUST25432,MASTERCARD,DEBIT,Branded Cards,2025-10-02T03:26:00.844789+05:30,87.96,SGD,StarCinemas,Entertainment,Mumbai,SG,ECOM,online,APPROVED,,1,70.99,6244.57,37,0,dev_4a925f2cc6,IN
txn_00385_8c2b678e,ACC6712,CUST18855,AMEX,DEBIT,Branded Cards,2025-12-24T23:19:55.844789+05:30,122.8,INR,Cafe Mosaic,Dining,Bangalore,IN,ECOM,online,APPROVED,,0,,122.8,24,0,dev_007d2194cb,IN
txn_00386_9ff0f466,ACC7711,CUST60755,RUPAY,DEBIT,Branded Cards,2025-11-07T00:08:22.844789+05:30,75,INR,FunZone,Entertainment,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,33,0,,IN
txn_00387_a4d78f64,ACC2395,CUST35221,AMEX,CREDIT,Branded Cards,2025-07-30T18:48:28.844789+05:30,106.01,INR,PlayArena,Entertainment,Hyderabad,IN,ECOM,online,APPROVED,,0,,106.01,24,0,dev_a58fa09a4c,IN
txn_00388_0b840c50,ACC9052,CUST13049,VISA,CREDIT,Branded Cards,2025-10-09T22:37:27.844789+05:30,168.97,INR,PlayArena,Entertainment,Bangalore,IN,POS,chip_pin,APPROVED,,0,,168.97,10,0,,IN
txn_00389_adb94a81,ACC3772,CUST17721,MASTERCARD,DEBIT,Branded Cards,2025-08-01T02:41:31.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,21,0,,IN
txn_00390_3c8aae87,ACC9076,CUST76666,MASTERCARD,CREDIT,Branded Cards,2025-08-29T00:30:58.844789+05:30,75,INR,DailyMart,Grocery,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,12,0,,IN
txn_00391_722be4aa,ACC2374,CUST93335,VISA,DEBIT,Branded Cards,2025-08-30T07:07:40.844789+05:30,93.61,INR,DailyMart,Grocery,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,93.61,40,0,,IN
txn_00392_7b708f15,ACC5477,CUST88363,MASTERCARD,DEBIT,Branded Cards,2025-11-02T00:41:40.844789+05:30,89.05,INR,QuickServices,Other,Pune,IN,POS,contactless,APPROVED,,0,,89.05,8,0,,IN
txn_00393_e0d6e969,ACC8077,CUST37636,AMEX,CREDIT,Branded Cards,2025-08-01T20:09:20.844789+05:30,75,INR,LocalStore,Other,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75,40,0,,IN
txn_00394_011871cf,ACC1156,CUST98172,AMEX,DEBIT,Branded Cards,2025-11-21T23:29:33.844789+05:30,81.78,INR,TasteHub,Dining,Ahmedabad,IN,POS,contactless,APPROVED,,0,,81.78,49,0,,IN
txn_00395_5ed7d1a6,ACC4161,CUST68271,RUPAY,DEBIT,Branded Cards,2026-01-03T06:28:12.844789+05:30,75,INR,QuickServices,Other,Mumbai,IN,POS,contactless,APPROVED,,0,,75,54,0,,IN
txn_00396_91b0af07,ACC9197,CUST74751,VISA,DEBIT,Branded Cards,2025-11-22T18:26:44.844789+05:30,115.45,INR,PowerGrid,Utilities,Mumbai,IN,ECOM,online,APPROVED,,0,,115.45,54,0,dev_de1c66fdd9,GB
txn_00397_8f63c2bb,ACC8437,CUST10256,MASTERCARD,CREDIT,Branded Cards,2025-09-17T15:11:55.844789+05:30,142.08,INR,FuelPoint,Fuel,Delhi,IN,ECOM,online,APPROVED,,0,,142.08,86,1,dev_409d4d0658,DE
txn_00398_067ec672,ACC4696,CUST65550,VISA,DEBIT,Branded Cards,2025-12-17T05:26:02.844789+05:30,77.38,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,77.38,30,0,,IN
txn_00399_793c4fbf,ACC4905,CUST54669,MASTERCARD,CREDIT,Branded Cards,2025-12-23T02:23:23.844789+05:30,260.99,INR,AquaFlow,Utilities,Mumbai,IN,ECOM,online,APPROVED,,0,,260.99,23,0,dev_3f401ad5cd,IN
txn_00400_71219097,ACC1897,CUST49514,MASTERCARD,CREDIT,Branded Cards,2025-08-01T15:44:12.844789+05:30,75,INR,StarCinemas,Entertainment,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,75,49,0,,IN
txn_00401_cb8fe981,ACC8014,CUST91292,RUPAY,CREDIT,Branded Cards,2025-07-31T10:50:53.844789+05:30,127.13,INR,FuelPoint,Fuel,Bangalore,IN,POS,contactless,APPROVED,,0,,127.13,55,0,,IN
txn_00402_9ef01577,ACC8284,CUST34369,AMEX,CREDIT,Branded Cards,2025-11-04T09:31:22.844789+05:30,75,INR,PlayArena,Entertainment,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,45,0,,IN
txn_00403_a85d81db,ACC3369,CUST17512,VISA,CREDIT,Branded Cards,2025-11-05T20:04:20.844789+05:30,284.88,INR,CityCab,Travel,Kolkata,IN,POS,contactless,APPROVED,,0,,284.88,26,0,,IN
txn_00404_90ebba12,ACC6499,CUST90753,VISA,DEBIT,Branded Cards,2025-10-20T23:17:28.844789+05:30,75,INR,PowerGrid,Utilities,Pune,IN,ECOM,online,APPROVED,,0,,75,54,0,dev_54b1420898,IN
txn_00405_54de2c80,ACC7158,CUST36911,AMEX,CREDIT,Branded Cards,2025-09-25T07:49:38.844789+05:30,80.17,INR,MetroPetro,Fuel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,80.17,54,0,,IN
txn_00406_2c94df5a,ACC4587,CUST44340,VISA,DEBIT,Branded Cards,2025-11-22T02:09:47.844789+05:30,346.77,INR,FreshBasket,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,346.77,28,0,,IN
txn_00407_a9315044,ACC3807,CUST79065,MASTERCARD,CREDIT,Branded Cards,2025-07-29T22:44:39.844789+05:30,446.17,SGD,ShopSphere,Ecomm,Delhi,SG,ECOM,online,APPROVED,,1,60.82,27136.33,91,1,dev_5e3d7a774e,IN
txn_00408_ca226cfe,ACC3434,CUST52949,VISA,CREDIT,Branded Cards,2025-11-03T12:35:47.844789+05:30,259.79,INR,SkyRoute,Travel,Pune,IN,POS,contactless,APPROVED,,0,,259.79,53,0,,IN
txn_00409_7fa372cd,ACC9501,CUST70852,AMEX,CREDIT,Branded Cards,2025-11-21T02:49:05.844789+05:30,84.95,INR,CityServices,Other,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,84.95,29,0,,IN
txn_00410_ef7cdb39,ACC7129,CUST43361,AMEX,DEBIT,Branded Cards,2025-08-18T11:26:58.844789+05:30,75,INR,FunZone,Entertainment,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,75,18,0,,IN
txn_00411_0653ee85,ACC3942,CUST67892,MASTERCARD,CREDIT,Branded Cards,2025-11-07T04:51:52.844789+05:30,75,INR,Cafe Mosaic,Dining,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,31,0,,IN
txn_00412_d86f4bb4,ACC5496,CUST34987,VISA,DEBIT,Branded Cards,2025-08-04T09:30:57.844789+05:30,75,INR,MetroPetro,Fuel,Mumbai,IN,ECOM,online,APPROVED,,0,,75,60,0,dev_c4d0c8da67,IN
txn_00413_f394c60d,ACC3445,CUST62101,AMEX,CREDIT,Branded Cards,2025-11-08T06:16:24.844789+05:30,93.57,INR,Cafe Mosaic,Dining,Chennai,IN,ECOM,online,APPROVED,,0,,93.57,65,0,dev_fd833cd4f2,IN
txn_00414_da5a8bc3,ACC1493,CUST59112,MASTERCARD,DEBIT,Branded Cards,2025-11-30T17:30:32.844789+05:30,228.27,INR,ClickBazaar,Ecomm,Ahmedabad,IN,ECOM,online,APPROVED,,0,,228.27,45,0,dev_7035a758ab,IN
txn_00415_ec11a44d,ACC3279,CUST30144,MASTERCARD,DEBIT,Branded Cards,2025-10-12T17:50:54.844789+05:30,176.65,INR,DailyMart,Grocery,Chennai,IN,POS,contactless,APPROVED,,0,,176.65,24,0,,IN
txn_00416_2fcb0dce,ACC4260,CUST19108,RUPAY,DEBIT,Branded Cards,2025-09-29T04:12:07.844789+05:30,213.19,INR,UrbanCart,Ecomm,Mumbai,IN,POS,chip_pin,APPROVED,,0,,213.19,16,0,,IN
txn_00417_210f2a8a,ACC9789,CUST64842,MASTERCARD,CREDIT,Branded Cards,2025-09-05T12:01:55.844789+05:30,138.17,INR,TasteHub,Dining,Mumbai,IN,POS,contactless,APPROVED,,0,,138.17,15,0,,IN
txn_00418_1060573a,ACC7541,CUST89278,RUPAY,CREDIT,Branded Cards,2025-11-02T19:23:22.844789+05:30,218.74,INR,SkyRoute,Travel,Hyderabad,IN,POS,contactless,APPROVED,,0,,218.74,34,0,,IN
txn_00419_d2cc4853,ACC3869,CUST64401,AMEX,DEBIT,Branded Cards,2025-11-03T07:59:50.844789+05:30,75,INR,FunZone,Entertainment,Bangalore,IN,ECOM,online,APPROVED,,0,,75,56,0,dev_644c25998e,IN
txn_00420_fe0d40b4,ACC2986,CUST58330,RUPAY,DEBIT,Branded Cards,2025-12-17T10:42:16.844789+05:30,82.81,INR,WellnessRx,Pharmacy,Delhi,IN,ECOM,online,APPROVED,,0,,82.81,86,1,dev_7ee8a2f417,SG
txn_00421_09ab99a3,ACC1175,CUST42847,AMEX,DEBIT,Branded Cards,2025-12-07T09:33:59.844789+05:30,164.01,INR,StarCinemas,Entertainment,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,164.01,29,0,,IN
txn_00422_4b4d1079,ACC3034,CUST80078,AMEX,DEBIT,Branded Cards,2025-09-27T08:24:08.844789+05:30,75,INR,FunZone,Entertainment,Mumbai,IN,POS,chip_pin,APPROVED,,0,,75,15,0,,IN
txn_00423_b766ac85,ACC2684,CUST61199,VISA,CREDIT,Branded Cards,2025-07-13T03:18:35.844789+05:30,78.22,INR,SpiceTrail,Dining,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,78.22,8,0,,IN
txn_00424_d20e0734,ACC4148,CUST99123,RUPAY,CREDIT,Branded Cards,2025-07-18T12:14:07.844789+05:30,75,INR,FreshBasket,Grocery,Kolkata,IN,ECOM,online,APPROVED,,0,,75,38,0,dev_03fd42269c,IN
txn_00425_1eed0236,ACC4807,CUST38020,MASTERCARD,CREDIT,Branded Cards,2025-12-09T01:33:10.844789+05:30,452.42,INR,RailEase,Travel,Delhi,IN,POS,chip_pin,APPROVED,,0,,452.42,30,0,,IN
txn_00426_c47dd678,ACC9185,CUST23344,AMEX,CREDIT,Branded Cards,2025-08-20T17:48:41.844789+05:30,186.14,INR,DailyMart,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,186.14,28,0,,IN
txn_00427_aa97435d,ACC8899,CUST18849,MASTERCARD,DEBIT,Branded Cards,2025-10-12T13:53:34.844789+05:30,75,INR,FuelPoint,Fuel,Chennai,IN,ATM,atm_pin,APPROVED,,0,,75,25,0,,IN
txn_00428_2336d60b,ACC7136,CUST75369,RUPAY,DEBIT,Branded Cards,2025-10-22T07:10:49.844789+05:30,133.08,INR,CityServices,Other,Pune,IN,POS,chip_pin,APPROVED,,0,,133.08,52,0,,IN
txn_00429_c0241ac1,ACC1388,CUST40016,MASTERCARD,DEBIT,Branded Cards,2025-10-13T02:03:25.844789+05:30,151.49,INR,ClickBazaar,Ecomm,Bangalore,IN,POS,contactless,APPROVED,,0,,151.49,38,0,,IN
txn_00430_deaf9631,ACC9055,CUST19173,MASTERCARD,CREDIT,Branded Cards,2025-11-17T12:38:18.844789+05:30,164.3,INR,QuickServices,Other,Pune,IN,ECOM,online,APPROVED,,0,,164.3,21,0,dev_01a1396d49,IN
txn_00431_93906193,ACC8344,CUST93309,MASTERCARD,CREDIT,Branded Cards,2025-11-15T04:38:14.844789+05:30,392.46,INR,SkyRoute,Travel,Delhi,IN,POS,chip_pin,APPROVED,,0,,392.46,20,0,,IN
txn_00432_c24489e1,ACC5918,CUST88011,RUPAY,CREDIT,Branded Cards,2025-08-21T08:58:20.844789+05:30,132.76,INR,AquaFlow,Utilities,Kolkata,IN,POS,contactless,APPROVED,,0,,132.76,35,0,,IN
txn_00433_802ddcc4,ACC7131,CUST74415,MASTERCARD,DEBIT,Branded Cards,2025-09-23T23:23:45.844789+05:30,75,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,75,17,0,,IN
txn_00434_c571f9ab,ACC6711,CUST76795,RUPAY,DEBIT,Branded Cards,2025-09-01T15:24:59.844789+05:30,75,INR,HealthFirst,Pharmacy,Hyderabad,IN,ECOM,online,APPROVED,,0,,75,33,0,dev_f56fb138c2,IN
txn_00435_9a26755a,ACC3644,CUST11617,AMEX,CREDIT,Branded Cards,2025-12-07T11:10:29.844789+05:30,90.03,INR,HealthFirst,Pharmacy,Pune,IN,POS,chip_pin,APPROVED,,0,,90.03,43,0,,IN
txn_00436_695f34ff,ACC2456,CUST24322,RUPAY,DEBIT,Branded Cards,2025-07-26T17:41:14.844789+05:30,128.41,INR,FuelPoint,Fuel,Pune,IN,ECOM,online,APPROVED,,0,,128.41,63,0,dev_4e960952eb,IN
txn_00437_2fb7e9bd,ACC3200,CUST35954,AMEX,CREDIT,Branded Cards,2025-09-03T07:54:34.844789+05:30,112.77,INR,TasteHub,Dining,Pune,IN,ATM,atm_pin,APPROVED,,0,,112.77,46,0,,IN
txn_00438_46d9e34d,ACC2052,CUST54846,VISA,DEBIT,Branded Cards,2025-12-28T17:12:46.844789+05:30,83.1,INR,ShopSphere,Ecomm,Pune,IN,POS,chip_pin,APPROVED,,0,,83.1,45,0,,IN
txn_00439_c2e8bfc2,ACC5355,CUST73691,MASTERCARD,DEBIT,Branded Cards,2025-09-06T02:15:52.844789+05:30,119.23,EUR,PlayArena,Entertainment,Mumbai,DE,POS,contactless,APPROVED,,1,94.63,11282.41,56,0,,IN
txn_00440_ce67b962,ACC2641,CUST10404,RUPAY,DEBIT,Branded Cards,2025-09-10T23:54:22.844789+05:30,102.42,INR,NetConnect,Utilities,Chennai,IN,ATM,atm_pin,APPROVED,,0,,102.42,27,0,,IN
txn_00441_f521cf35,ACC6278,CUST12179,MASTERCARD,CREDIT,Branded Cards,2025-07-27T01:25:15.844789+05:30,88.69,INR,FuelPoint,Fuel,Hyderabad,IN,ATM,atm_pin,APPROVED,,0,,88.69,37,0,,IN
txn_00442_e7bb5e42,ACC2645,CUST60444,VISA,DEBIT,Branded Cards,2025-10-21T16:25:44.844789+05:30,175.46,INR,StarCinemas,Entertainment,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,175.46,47,0,,IN
txn_00443_f47e3ca0,ACC2895,CUST73198,MASTERCARD,CREDIT,Branded Cards,2025-07-19T18:51:01.844789+05:30,110.03,INR,CityServices,Other,Bangalore,IN,POS,chip_pin,APPROVED,,0,,110.03,15,0,,IN
txn_00444_b9b4c225,ACC9060,CUST21854,MASTERCARD,CREDIT,Branded Cards,2025-07-12T02:25:07.844789+05:30,159.58,INR,ShopSphere,Ecomm,Mumbai,IN,POS,chip_pin,APPROVED,,0,,159.58,47,0,,IN
txn_00445_bd96bb0a,ACC4082,CUST25218,MASTERCARD,CREDIT,Branded Cards,2025-08-12T01:08:47.844789+05:30,85.26,INR,AquaFlow,Utilities,Kolkata,IN,ECOM,online,APPROVED,,0,,85.26,38,0,dev_161c8390ba,IN
txn_00446_2055adec,ACC9515,CUST96998,MASTERCARD,DEBIT,Branded Cards,2025-08-03T17:01:33.844789+05:30,75,INR,WellnessRx,Pharmacy,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75,48,0,,IN
txn_00447_08cac260,ACC6245,CUST50487,MASTERCARD,CREDIT,Branded Cards,2025-08-30T10:02:25.844789+05:30,75,INR,MediPlus,Pharmacy,Ahmedabad,IN,POS,contactless,APPROVED,,0,,75,14,0,,IN
txn_00448_bc5882ec,ACC1861,CUST33464,AMEX,DEBIT,Branded Cards,2025-09-03T00:16:12.844789+05:30,75,INR,UrbanCart,Ecomm,Hyderabad,IN,ECOM,online,APPROVED,,0,,75,61,0,dev_39cf7798cc,IN
txn_00449_8c4a62ba,ACC7451,CUST22755,AMEX,CREDIT,Branded Cards,2025-12-03T02:45:36.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Kolkata,IN,POS,contactless,APPROVED,,0,,75,23,0,,IN
txn_00450_db2c1379,ACC2670,CUST98908,VISA,DEBIT,Branded Cards,2025-11-29T00:49:32.844789+05:30,75,INR,PlayArena,Entertainment,Delhi,IN,POS,contactless,APPROVED,,0,,75,52,0,,IN
txn_00451_989da530,ACC3826,CUST95563,RUPAY,CREDIT,Branded Cards,2025-09-30T14:33:34.844789+05:30,91.77,EUR,FreshBasket,Grocery,Chennai,DE,ATM,atm_pin,APPROVED,,1,92.4,8479.69,25,0,,IN
txn_00452_4612d424,ACC2549,CUST87709,VISA,DEBIT,Branded Cards,2025-11-20T00:33:21.844789+05:30,361.55,INR,HealthFirst,Pharmacy,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,361.55,19,0,,IN
txn_00453_cfec1804,ACC9684,CUST74036,RUPAY,DEBIT,Branded Cards,2025-12-19T19:38:34.844789+05:30,78.64,INR,TasteHub,Dining,Delhi,IN,POS,chip_pin,APPROVED,,0,,78.64,49,0,,IN
txn_00454_1fed7603,ACC9292,CUST49135,VISA,CREDIT,Branded Cards,2025-10-03T18:42:48.844789+05:30,75,INR,SpeedFuel,Fuel,Delhi,IN,POS,contactless,APPROVED,,0,,75,40,0,,IN
txn_00455_ff2e1955,ACC6769,CUST89452,MASTERCARD,DEBIT,Branded Cards,2025-08-20T19:56:43.844789+05:30,95.6,INR,FreshBasket,Grocery,Hyderabad,IN,POS,contactless,APPROVED,,0,,95.6,38,0,,IN
txn_00456_13093c17,ACC5177,CUST44167,MASTERCARD,CREDIT,Branded Cards,2025-09-29T14:52:41.844789+05:30,75,INR,FreshBasket,Grocery,Bangalore,IN,POS,contactless,APPROVED,,0,,75,42,0,,IN
txn_00457_315007d2,ACC7097,CUST83877,MASTERCARD,DEBIT,Branded Cards,2025-07-20T14:57:03.844789+05:30,75,INR,StarCinemas,Entertainment,Hyderabad,IN,ECOM,online,APPROVED,,0,,75,58,0,dev_b2a214245c,IN
txn_00458_de6d4e25,ACC4698,CUST45867,MASTERCARD,DEBIT,Branded Cards,2026-01-03T10:58:09.844789+05:30,286.34,INR,CityCab,Travel,Kolkata,IN,POS,chip_pin,DECLINED,INSUFFICIENT_FUNDS,0,,286.34,10,0,,IN
txn_00459_8d31df34,ACC5440,CUST89621,RUPAY,CREDIT,Branded Cards,2025-12-11T12:47:21.844789+05:30,75,INR,MediPlus,Pharmacy,Mumbai,IN,POS,contactless,APPROVED,,0,,75,41,0,,IN
txn_00460_026e6d11,ACC9414,CUST30380,MASTERCARD,DEBIT,Branded Cards,2025-07-21T09:56:04.844789+05:30,115.68,INR,MediPlus,Pharmacy,Chennai,IN,ECOM,online,APPROVED,,0,,115.68,33,0,dev_2097a1a2f6,IN
txn_00461_496d036a,ACC5519,CUST66068,MASTERCARD,DEBIT,Branded Cards,2025-08-25T06:12:23.844789+05:30,95.64,INR,SpiceTrail,Dining,Chennai,IN,ECOM,online,APPROVED,,0,,95.64,49,0,dev_77cc68753e,IN
txn_00462_8ddd6a3e,ACC9074,CUST11401,AMEX,CREDIT,Branded Cards,2025-09-18T20:00:53.844789+05:30,75,INR,Cafe Mosaic,Dining,Chennai,IN,ECOM,online,APPROVED,,0,,75,35,0,dev_be15a75ed9,IN
txn_00463_eba332b1,ACC9652,CUST99663,MASTERCARD,DEBIT,Branded Cards,2025-08-03T12:59:36.844789+05:30,154.66,INR,PlayArena,Entertainment,Mumbai,IN,POS,chip_pin,APPROVED,,0,,154.66,52,0,,IN
txn_00464_56847457,ACC5092,CUST80663,RUPAY,CREDIT,Branded Cards,2025-12-06T03:58:28.844789+05:30,75,INR,QuickServices,Other,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,28,0,,IN
txn_00465_4c60b543,ACC6798,CUST24046,AMEX,DEBIT,Branded Cards,2026-01-04T01:48:09.844789+05:30,75,INR,Cafe Mosaic,Dining,Pune,IN,POS,contactless,APPROVED,,0,,75,36,0,,IN
txn_00466_5fd2bec3,ACC5903,CUST57775,MASTERCARD,DEBIT,Branded Cards,2025-09-18T07:54:09.844789+05:30,75,INR,PowerGrid,Utilities,Mumbai,IN,POS,chip_pin,APPROVED,,0,,75,14,0,,IN
txn_00467_32f1227c,ACC8852,CUST97194,AMEX,CREDIT,Branded Cards,2025-10-29T10:12:37.844789+05:30,75,SGD,PlayArena,Entertainment,Ahmedabad,SG,POS,contactless,APPROVED,,1,55.99,4199.4,49,0,,IN
txn_00468_caef3c9e,ACC1346,CUST26531,RUPAY,DEBIT,Branded Cards,2025-11-27T02:00:23.844789+05:30,131.34,INR,LocalStore,Other,Delhi,IN,POS,contactless,APPROVED,,0,,131.34,12,0,,IN
txn_00469_47f8b6f1,ACC2884,CUST44541,VISA,CREDIT,Branded Cards,2025-07-10T05:31:46.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,20,0,,IN
txn_00470_edd9636e,ACC3395,CUST65876,RUPAY,CREDIT,Branded Cards,2025-12-31T16:05:26.844789+05:30,88.2,INR,PlayArena,Entertainment,Mumbai,IN,ECOM,online,APPROVED,,0,,88.2,29,0,dev_4609d261e0,IN
txn_00471_59dcbe0f,ACC7849,CUST42370,MASTERCARD,CREDIT,Branded Cards,2025-10-16T12:48:14.844789+05:30,75,INR,DailyMart,Grocery,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,8,0,,IN
txn_00472_037f5347,ACC3134,CUST53412,MASTERCARD,CREDIT,Branded Cards,2025-10-05T01:22:40.844789+05:30,75,INR,FreshBasket,Grocery,Chennai,IN,POS,contactless,APPROVED,,0,,75,36,0,,IN
txn_00473_19404d24,ACC2226,CUST81641,AMEX,CREDIT,Branded Cards,2025-07-31T02:03:03.844789+05:30,75,INR,SpiceTrail,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,46,0,,IN
