transaction_id,account_id,customer_id,card_network,card_type,product,txn_ts,amount_inr,currency,merchant_name,merchant_category,merchant_city,merchant_country,channel,auth_type,status,decline_reason,is_international,fx_rate,amount_base_inr,risk_score,fraud_label,device_id,ip_country,latitude,longitude
txn_00336_1a0a7680,ACC3764,CUST18481,AMEX,DEBIT,Branded Cards,2025-10-04T07:16:57.438179+05:30,217.57,GBP,ShopSphere,Ecomm,Ahmedabad,GB,ATM,atm_pin,APPROVED,,1,106.43,23155.02,42,0,,IN,23.012562,72.580456
txn_00337_f1773294,ACC7557,CUST56674,AMEX,CREDIT,Branded Cards,2025-09-05T16:34:13.438179+05:30,124.66,INR,MediPlus,Pharmacy,Pune,IN,ECOM,online,APPROVED,,0,,124.66,58,0,dev_cdca1c3218,IN,,
txn_00338_d48f5ba3,ACC2117,CUST75291,RUPAY,DEBIT,Branded Cards,2025-07-16T13:33:25.438179+05:30,75.00,INR,LocalStore,Other,Delhi,IN,ECOM,online,APPROVED,,0,,75.00,20,0,dev_bc197f9b8d,IN,,
txn_00339_813a3aa5,ACC5287,CUST81098,MASTERCARD,DEBIT,Branded Cards,2025-10-09T18:51:03.438179+05:30,402.62,INR,PowerGrid,Utilities,Hyderabad,IN,ECOM,online,APPROVED,,0,,402.62,48,0,dev_7fa97ef131,IN,,
txn_00340_639ac771,ACC8986,CUST24336,VISA,CREDIT,Branded Cards,2025-08-12T20:40:14.438179+05:30,125.49,SGD,MediPlus,Pharmacy,Kolkata,SG,POS,contactless,APPROVED,,1,64.02,8033.87,68,0,,IN,22.565668,88.345146
txn_00341_d6415102,ACC7003,CUST55727,RUPAY,DEBIT,Branded Cards,2025-08-09T13:33:06.438179+05:30,160.44,INR,QuickServices,Other,Bangalore,IN,POS,contactless,APPROVED,,0,,160.44,23,0,,IN,12.924415,77.549112
txn_00342_1d4dfdb1,ACC6531,CUST32253,AMEX,DEBIT,Branded Cards,2025-12-30T18:55:40.438179+05:30,153.98,SGD,MetroPetro,Fuel,Chennai,SG,ATM,atm_pin,APPROVED,,1,58.46,9001.22,27,0,,IN,,
txn_00343_34b6685d,ACC6504,CUST75107,AMEX,CREDIT,Branded Cards,2025-08-30T02:10:07.438179+05:30,75.00,INR,PlayArena,Entertainment,Kolkata,IN,POS,contactless,APPROVED,,0,,75.00,41,0,,IN,22.571436,88.382986
txn_00344_b7bba2aa,ACC2552,CUST87576,MASTERCARD,DEBIT,Branded Cards,2025-10-11T04:34:41.438179+05:30,116.92,INR,AquaFlow,Utilities,Pune,IN,POS,chip_pin,APPROVED,,0,,116.92,30,0,,IN,18.532857,73.902494
txn_00345_4052e3a5,ACC9443,CUST69405,VISA,DEBIT,Branded Cards,2025-07-17T18:35:41.438179+05:30,128.00,INR,MediPlus,Pharmacy,Chennai,IN,ECOM,online,APPROVED,,0,,128.00,42,0,dev_6a33383ec9,IN,,
txn_00346_af704164,ACC5919,CUST67067,MASTERCARD,CREDIT,Branded Cards,2025-09-22T02:55:45.438179+05:30,94.45,INR,QuickServices,Other,Ahmedabad,IN,POS,contactless,APPROVED,,0,,94.45,17,0,,IN,22.987274,72.536447
txn_00347_76d32b96,ACC8952,CUST83377,VISA,CREDIT,Branded Cards,2025-09-15T23:09:57.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Hyderabad,IN,ECOM,online,APPROVED,,0,,75.00,36,0,dev_cc3edec38e,IN,,
txn_00348_f480ada5,ACC7668,CUST57636,VISA,CREDIT,Branded Cards,2025-07-17T14:35:41.438179+05:30,301.26,INR,CityCab,Travel,Delhi,IN,POS,contactless,APPROVED,,0,,301.26,10,0,,IN,28.683898,77.058858
txn_00349_be741860,ACC4865,CUST65426,VISA,DEBIT,Branded Cards,2025-11-11T09:16:41.438179+05:30,217.74,INR,SkyRoute,Travel,Mumbai,IN,POS,chip_pin,APPROVED,,0,,217.74,26,0,,IN,19.099724,72.908284
txn_00350_2518ec09,ACC6947,CUST72288,VISA,CREDIT,Branded Cards,2025-10-03T03:18:39.438179+05:30,443.17,INR,UrbanCart,Ecomm,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,443.17,48,0,,IN,23.000273,72.599827
txn_00351_02038340,ACC7438,CUST43493,VISA,CREDIT,Branded Cards,2025-10-20T11:14:42.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Pune,IN,POS,contactless,APPROVED,,0,,75.00,12,0,,IN,18.494038,73.850940
txn_00352_bca83a82,ACC7765,CUST53610,MASTERCARD,DEBIT,Branded Cards,2025-09-19T10:52:32.438179+05:30,277.87,INR,ShopSphere,Ecomm,Ahmedabad,IN,ECOM,online,APPROVED,,0,,277.87,47,0,dev_7df0c44ecb,IN,,
txn_00353_5050127e,ACC2347,CUST24526,MASTERCARD,DEBIT,Branded Cards,2025-11-26T05:26:35.438179+05:30,75.00,USD,QuickServices,Other,Chennai,US,POS,contactless,APPROVED,,1,85.54,6415.85,64,0,,IN,13.072766,80.283530
txn_00354_e05b1892,ACC7182,CUST84762,MASTERCARD,DEBIT,Branded Cards,2025-11-09T13:46:34.438179+05:30,108.92,INR,AquaFlow,Utilities,Ahmedabad,IN,ECOM,online,APPROVED,,0,,108.92,42,0,dev_2e5e1b015f,IN,,
txn_00355_eb8466e4,ACC8433,CUST98291,VISA,CREDIT,Branded Cards,2025-09-01T10:12:58.438179+05:30,75.00,INR,MetroPetro,Fuel,Pune,IN,POS,chip_pin,DECLINED,LIMIT_EXCEEDED,0,,75.00,41,0,,IN,18.542258,73.850216
txn_00356_68950908,ACC3391,CUST13771,MASTERCARD,CREDIT,Branded Cards,2025-10-23T04:59:57.438179+05:30,203.62,INR,UrbanCart,Ecomm,Hyderabad,IN,ECOM,online,APPROVED,,0,,203.62,28,0,dev_6b307a1acb,IN,,
txn_00357_8e978ce1,ACC1962,CUST16830,MASTERCARD,DEBIT,Branded Cards,2025-10-12T05:58:50.438179+05:30,525.88,INR,UrbanCart,Ecomm,Ahmedabad,IN,POS,contactless,APPROVED,,0,,525.88,50,0,,IN,23.032220,72.528706
txn_00358_77d468ea,ACC3161,CUST21750,RUPAY,DEBIT,Branded Cards,2025-10-15T19:13:08.438179+05:30,85.30,INR,FreshBasket,Grocery,Hyderabad,IN,POS,contactless,APPROVED,,0,,85.30,21,0,,IN,17.384284,78.470618
txn_00359_c2f5da5f,ACC5321,CUST77760,RUPAY,CREDIT,Branded Cards,2025-10-16T22:39:54.438179+05:30,75.00,INR,SpiceTrail,Dining,Chennai,IN,POS,chip_pin,APPROVED,,0,,75.00,32,0,,IN,13.120394,80.281993
txn_00360_7c360908,ACC8499,CUST74616,MASTERCARD,DEBIT,Branded Cards,2025-12-08T09:08:26.438179+05:30,75.00,AED,StarCinemas,Entertainment,Ahmedabad,AE,POS,chip_pin,DECLINED,SUSPECTED_FRAUD,1,20.98,1573.60,54,0,,IN,23.008152,72.592303
txn_00361_13ab7d2c,ACC5033,CUST75288,VISA,DEBIT,Branded Cards,2025-07-16T11:05:51.438179+05:30,84.82,INR,SpeedFuel,Fuel,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,84.82,5,0,,IN,17.392079,78.478342
txn_00362_a7faf009,ACC8423,CUST52587,AMEX,CREDIT,Branded Cards,2025-08-13T09:49:21.438179+05:30,99.56,INR,TasteHub,Dining,Mumbai,IN,POS,chip_pin,APPROVED,,0,,99.56,22,0,,IN,19.026581,72.924677
txn_00363_16d50b84,ACC1336,CUST37292,MASTERCARD,CREDIT,Branded Cards,2025-11-25T00:23:10.438179+05:30,75.00,INR,Cafe Mosaic,Dining,Bangalore,IN,ECOM,online,APPROVED,,0,,75.00,42,0,dev_ddc5583a17,IN,,
txn_00364_e2aa6dc7,ACC7358,CUST72447,RUPAY,DEBIT,Branded Cards,2025-10-28T18:01:50.438179+05:30,609.12,INR,SkyRoute,Travel,Hyderabad,IN,POS,contactless,APPROVED,,0,,609.12,11,0,,IN,17.386265,78.485662
txn_00365_77dd362b,ACC8165,CUST20378,RUPAY,CREDIT,Branded Cards,2025-09-05T03:35:38.438179+05:30,125.28,INR,HealthFirst,Pharmacy,Delhi,IN,POS,contactless,APPROVED,,0,,125.28,36,0,,IN,28.718823,77.060897
txn_00366_40dd8895,ACC6823,CUST43405,MASTERCARD,CREDIT,Branded Cards,2025-08-09T11:33:14.438179+05:30,75.81,INR,SpiceTrail,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75.81,31,0,,IN,22.588686,88.370748
txn_00367_cece36ae,ACC5342,CUST54739,VISA,CREDIT,Branded Cards,2025-11-19T06:50:46.438179+05:30,75.00,INR,StarCinemas,Entertainment,Delhi,IN,ECOM,online,DECLINED,NETWORK_ERROR,0,,75.00,56,0,dev_73ab962697,IN,,
txn_00368_f952f1e8,ACC6910,CUST98316,MASTERCARD,CREDIT,Branded Cards,2025-07-13T00:08:58.438179+05:30,75.00,GBP,TasteHub,Dining,Mumbai,GB,POS,chip_pin,DECLINED,INSUFFICIENT_FUNDS,1,102.82,7711.71,70,0,,IN,19.074672,72.889550
txn_00369_30dfc50c,ACC2410,CUST49441,AMEX,CREDIT,Branded Cards,2025-09-09T09:08:11.438179+05:30,75.00,INR,SkyRoute,Travel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75.00,20,0,,IN,12.984206,77.623601
txn_00370_91c631cf,ACC7418,CUST16674,RUPAY,DEBIT,Branded Cards,2025-10-12T14:14:39.438179+05:30,75.00,INR,FreshBasket,Grocery,Delhi,IN,ECOM,online,APPROVED,,0,,75.00,35,0,dev_333e1cfa14,IN,,
txn_00371_938f2b90,ACC6174,CUST82516,VISA,DEBIT,Branded Cards,2025-12-20T04:46:44.438179+05:30,105.34,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,105.34,36,0,,IN,17.341070,78.438602
txn_00372_56d2bb12,ACC8675,CUST27191,RUPAY,DEBIT,Branded Cards,2025-10-22T00:19:05.438179+05:30,80.48,INR,MetroPetro,Fuel,Chennai,IN,POS,contactless,DECLINED,INVALID_PIN,0,,80.48,42,0,,IN,,
txn_00373_3c1689c2,ACC4431,CUST82984,RUPAY,DEBIT,Branded Cards,2025-12-24T13:52:15.438179+05:30,75.00,INR,StarCinemas,Entertainment,Pune,IN,POS,chip_pin,APPROVED,,0,,75.00,11,0,,IN,18.564705,73.856073
txn_00374_0bf2fb51,ACC5382,CUST29815,AMEX,DEBIT,Branded Cards,2025-07-12T19:45:59.438179+05:30,75.00,INR,NetConnect,Utilities,Delhi,IN,POS,chip_pin,APPROVED,,0,,75.00,36,0,,IN,28.688132,77.088024
txn_00375_283348ea,ACC5786,CUST67870,VISA,CREDIT,Branded Cards,2025-08-28T20:23:06.438179+05:30,83.97,INR,FunZone,Entertainment,Mumbai,IN,ATM,atm_pin,APPROVED,,0,,83.97,15,0,,IN,19.113087,72.918799
txn_00376_b717548d,ACC7799,CUST57270,VISA,CREDIT,Branded Cards,2025-07-28T05:35:40.438179+05:30,192.44,INR,AquaFlow,Utilities,Delhi,IN,POS,chip_pin,APPROVED,,0,,192.44,26,0,,IN,28.671226,77.079102
txn_00377_f19293c9,ACC2140,CUST21112,MASTERCARD,DEBIT,Branded Cards,2025-10-11T03:04:09.438179+05:30,338.54,INR,ShopSphere,Ecomm,Kolkata,IN,POS,contactless,APPROVED,,0,,338.54,33,0,,IN,22.523595,88.394525
txn_00378_6b579789,ACC7586,CUST99243,RUPAY,CREDIT,Branded Cards,2025-07-09T18:22:29.438179+05:30,118.23,INR,MediPlus,Pharmacy,Kolkata,IN,ECOM,online,APPROVED,,0,,118.23,35,0,dev_f9851031c0,IN,,
txn_00379_b28d7506,ACC6656,CUST95033,AMEX,DEBIT,Branded Cards,2025-09-24T07:20:52.438179+05:30,105.39,INR,PowerGrid,Utilities,Hyderabad,IN,ECOM,online,APPROVED,,0,,105.39,45,0,dev_a69e418884,IN,,
txn_00380_0723e11e,ACC9846,CUST87660,AMEX,CREDIT,Branded Cards,2025-10-31T05:44:39.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,75.00,24,0,,IN,13.108405,80.236703
txn_00381_fba2a5f1,ACC4868,CUST86230,AMEX,DEBIT,Branded Cards,2025-08-13T15:40:32.438179+05:30,168.02,INR,QuickServices,Other,Bangalore,IN,ECOM,online,APPROVED,,0,,168.02,38,0,dev_740155aa51,IN,,
txn_00382_25848385,ACC7974,CUST64008,MASTERCARD,DEBIT,Branded Cards,2025-12-16T11:10:20.438179+05:30,75.00,INR,Cafe Mosaic,Dining,Delhi,IN,ECOM,online,APPROVED,,0,,75.00,23,0,dev_745c7c0778,IN,,
txn_00383_ee585967,ACC9020,CUST64646,VISA,DEBIT,Branded Cards,2025-11-25T09:16:32.438179+05:30,405.35,INR,CityCab,Travel,Pune,IN,POS,contactless,APPROVED,,0,,405.35,42,0,,IN,18.512742,73.850708
txn_00384_85d4bf0f,ACC3511,CUST25432,MASTERCARD,DEBIT,Branded Cards,2025-10-02T03:25:44.438179+05:30,87.96,SGD,StarCinemas,Entertainment,Mumbai,SG,ECOM,online,APPROVED,,1,70.99,6244.57,37,0,dev_4a925f2cc6,IN,,
txn_00385_8c2b678e,ACC6712,CUST18855,AMEX,DEBIT,Branded Cards,2025-12-24T23:19:39.438179+05:30,122.80,INR,Cafe Mosaic,Dining,Bangalore,IN,ECOM,online,APPROVED,,0,,122.80,24,0,dev_007d2194cb,IN,,
txn_00386_9ff0f466,ACC7711,CUST60755,RUPAY,DEBIT,Branded Cards,2025-11-07T00:08:06.438179+05:30,75.00,INR,FunZone,Entertainment,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75.00,33,0,,IN,22.595386,88.322831
txn_00387_a4d78f64,ACC2395,CUST35221,AMEX,CREDIT,Branded Cards,2025-07-30T18:48:12.438179+05:30,106.01,INR,PlayArena,Entertainment,Hyderabad,IN,ECOM,online,APPROVED,,0,,106.01,24,0,dev_a58fa09a4c,IN,,
txn_00388_0b840c50,ACC9052,CUST13049,VISA,CREDIT,Branded Cards,2025-10-09T22:37:11.438179+05:30,168.97,INR,PlayArena,Entertainment,Bangalore,IN,POS,chip_pin,APPROVED,,0,,168.97,10,0,,IN,12.982285,77.584780
txn_00389_adb94a81,ACC3772,CUST17721,MASTERCARD,DEBIT,Branded Cards,2025-08-01T02:41:15.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,75.00,21,0,,IN,13.048123,80.315916
txn_00390_3c8aae87,ACC9076,CUST76666,MASTERCARD,CREDIT,Branded Cards,2025-08-29T00:30:42.438179+05:30,75.00,INR,DailyMart,Grocery,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75.00,12,0,,IN,22.546562,88.373600
txn_00391_722be4aa,ACC2374,CUST93335,VISA,DEBIT,Branded Cards,2025-08-30T07:07:24.438179+05:30,93.61,INR,DailyMart,Grocery,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,93.61,40,0,,IN,22.985057,72.578225
txn_00392_7b708f15,ACC5477,CUST88363,MASTERCARD,DEBIT,Branded Cards,2025-11-02T00:41:24.438179+05:30,89.05,INR,QuickServices,Other,Pune,IN,POS,contactless,APPROVED,,0,,89.05,8,0,,IN,,
txn_00393_e0d6e969,ACC8077,CUST37636,AMEX,CREDIT,Branded Cards,2025-08-01T20:09:04.438179+05:30,75.00,INR,LocalStore,Other,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75.00,40,0,,IN,,
txn_00394_011871cf,ACC1156,CUST98172,AMEX,DEBIT,Branded Cards,2025-11-21T23:29:17.438179+05:30,81.78,INR,TasteHub,Dining,Ahmedabad,IN,POS,contactless,APPROVED,,0,,81.78,49,0,,IN,23.064726,72.582279
txn_00395_5ed7d1a6,ACC4161,CUST68271,RUPAY,DEBIT,Branded Cards,2026-01-03T06:27:56.438179+05:30,75.00,INR,QuickServices,Other,Mumbai,IN,POS,contactless,APPROVED,,0,,75.00,54,0,,IN,19.124380,72.840176
txn_00396_91b0af07,ACC9197,CUST74751,VISA,DEBIT,Branded Cards,2025-11-22T18:26:28.438179+05:30,115.45,INR,PowerGrid,Utilities,Mumbai,IN,ECOM,online,APPROVED,,0,,115.45,54,0,dev_de1c66fdd9,GB,,
txn_00397_8f63c2bb,ACC8437,CUST10256,MASTERCARD,CREDIT,Branded Cards,2025-09-17T15:11:39.438179+05:30,142.08,INR,FuelPoint,Fuel,Delhi,IN,ECOM,online,APPROVED,,0,,142.08,86,1,dev_409d4d0658,DE,,
txn_00398_067ec672,ACC4696,CUST65550,VISA,DEBIT,Branded Cards,2025-12-17T05:25:46.438179+05:30,77.38,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,77.38,30,0,,IN,17.343181,78.493882
txn_00399_793c4fbf,ACC4905,CUST54669,MASTERCARD,CREDIT,Branded Cards,2025-12-23T02:23:07.438179+05:30,260.99,INR,AquaFlow,Utilities,Mumbai,IN,ECOM,online,APPROVED,,0,,260.99,23,0,dev_3f401ad5cd,IN,,
txn_00400_71219097,ACC1897,CUST49514,MASTERCARD,CREDIT,Branded Cards,2025-08-01T15:43:56.438179+05:30,75.00,INR,StarCinemas,Entertainment,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,75.00,49,0,,IN,22.985254,72.613312
txn_00401_cb8fe981,ACC8014,CUST91292,RUPAY,CREDIT,Branded Cards,2025-07-31T10:50:37.438179+05:30,127.13,INR,FuelPoint,Fuel,Bangalore,IN,POS,contactless,APPROVED,,0,,127.13,55,0,,IN,12.922661,77.582992
txn_00402_9ef01577,ACC8284,CUST34369,AMEX,CREDIT,Branded Cards,2025-11-04T09:31:06.438179+05:30,75.00,INR,PlayArena,Entertainment,Chennai,IN,POS,chip_pin,APPROVED,,0,,75.00,45,0,,IN,13.068239,80.268840
txn_00403_a85d81db,ACC3369,CUST17512,VISA,CREDIT,Branded Cards,2025-11-05T20:04:04.438179+05:30,284.88,INR,CityCab,Travel,Kolkata,IN,POS,contactless,APPROVED,,0,,284.88,26,0,,IN,22.619627,88.365668
txn_00404_90ebba12,ACC6499,CUST90753,VISA,DEBIT,Branded Cards,2025-10-20T23:17:12.438179+05:30,75.00,INR,PowerGrid,Utilities,Pune,IN,ECOM,online,APPROVED,,0,,75.00,54,0,dev_54b1420898,IN,,
txn_00405_54de2c80,ACC7158,CUST36911,AMEX,CREDIT,Branded Cards,2025-09-25T07:49:22.438179+05:30,80.17,INR,MetroPetro,Fuel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,80.17,54,0,,IN,,
txn_00406_2c94df5a,ACC4587,CUST44340,VISA,DEBIT,Branded Cards,2025-11-22T02:09:31.438179+05:30,346.77,INR,FreshBasket,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,346.77,28,0,,IN,13.035669,80.240482
txn_00407_a9315044,ACC3807,CUST79065,MASTERCARD,CREDIT,Branded Cards,2025-07-29T22:44:23.438179+05:30,446.17,SGD,ShopSphere,Ecomm,Delhi,SG,ECOM,online,APPROVED,,1,60.82,27136.33,91,1,dev_5e3d7a774e,IN,,
txn_00408_ca226cfe,ACC3434,CUST52949,VISA,CREDIT,Branded Cards,2025-11-03T12:35:31.438179+05:30,259.79,INR,SkyRoute,Travel,Pune,IN,POS,contactless,APPROVED,,0,,259.79,53,0,,IN,18.489310,73.860247
txn_00409_7fa372cd,ACC9501,CUST70852,AMEX,CREDIT,Branded Cards,2025-11-21T02:48:49.438179+05:30,84.95,INR,CityServices,Other,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,84.95,29,0,,IN,23.037007,72.572316
txn_00410_ef7cdb39,ACC7129,CUST43361,AMEX,DEBIT,Branded Cards,2025-08-18T11:26:42.438179+05:30,75.00,INR,FunZone,Entertainment,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,75.00,18,0,,IN,17.423871,78.493837
txn_00411_0653ee85,ACC3942,CUST67892,MASTERCARD,CREDIT,Branded Cards,2025-11-07T04:51:36.438179+05:30,75.00,INR,Cafe Mosaic,Dining,Chennai,IN,POS,chip_pin,APPROVED,,0,,75.00,31,0,,IN,13.082454,80.248002
txn_00412_d86f4bb4,ACC5496,CUST34987,VISA,DEBIT,Branded Cards,2025-08-04T09:30:41.438179+05:30,75.00,INR,MetroPetro,Fuel,Mumbai,IN,ECOM,online,APPROVED,,0,,75.00,60,0,dev_c4d0c8da67,IN,,
txn_00413_f394c60d,ACC3445,CUST62101,AMEX,CREDIT,Branded Cards,2025-11-08T06:16:08.438179+05:30,93.57,INR,Cafe Mosaic,Dining,Chennai,IN,ECOM,online,APPROVED,,0,,93.57,65,0,dev_fd833cd4f2,IN,,
txn_00414_da5a8bc3,ACC1493,CUST59112,MASTERCARD,DEBIT,Branded Cards,2025-11-30T17:30:16.438179+05:30,228.27,INR,ClickBazaar,Ecomm,Ahmedabad,IN,ECOM,online,APPROVED,,0,,228.27,45,0,dev_7035a758ab,IN,,
txn_00415_ec11a44d,ACC3279,CUST30144,MASTERCARD,DEBIT,Branded Cards,2025-10-12T17:50:38.438179+05:30,176.65,INR,DailyMart,Grocery,Chennai,IN,POS,contactless,APPROVED,,0,,176.65,24,0,,IN,13.035024,80.299236
txn_00416_2fcb0dce,ACC4260,CUST19108,RUPAY,DEBIT,Branded Cards,2025-09-29T04:11:51.438179+05:30,213.19,INR,UrbanCart,Ecomm,Mumbai,IN,POS,chip_pin,APPROVED,,0,,213.19,16,0,,IN,19.094902,72.876561
txn_00417_210f2a8a,ACC9789,CUST64842,MASTERCARD,CREDIT,Branded Cards,2025-09-05T12:01:39.438179+05:30,138.17,INR,TasteHub,Dining,Mumbai,IN,POS,contactless,APPROVED,,0,,138.17,15,0,,IN,,
txn_00418_1060573a,ACC7541,CUST89278,RUPAY,CREDIT,Branded Cards,2025-11-02T19:23:06.438179+05:30,218.74,INR,SkyRoute,Travel,Hyderabad,IN,POS,contactless,APPROVED,,0,,218.74,34,0,,IN,17.335744,78.450969
txn_00419_d2cc4853,ACC3869,CUST64401,AMEX,DEBIT,Branded Cards,2025-11-03T07:59:34.438179+05:30,75.00,INR,FunZone,Entertainment,Bangalore,IN,ECOM,online,APPROVED,,0,,75.00,56,0,dev_644c25998e,IN,,
txn_00420_fe0d40b4,ACC2986,CUST58330,RUPAY,DEBIT,Branded Cards,2025-12-17T10:42:00.438179+05:30,82.81,INR,WellnessRx,Pharmacy,Delhi,IN,ECOM,online,APPROVED,,0,,82.81,86,1,dev_7ee8a2f417,SG,,
txn_00421_09ab99a3,ACC1175,CUST42847,AMEX,DEBIT,Branded Cards,2025-12-07T09:33:43.438179+05:30,164.01,INR,StarCinemas,Entertainment,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,164.01,29,0,,IN,17.374934,78.456140
txn_00422_4b4d1079,ACC3034,CUST80078,AMEX,DEBIT,Branded Cards,2025-09-27T08:23:52.438179+05:30,75.00,INR,FunZone,Entertainment,Mumbai,IN,POS,chip_pin,APPROVED,,0,,75.00,15,0,,IN,19.027807,72.837752
txn_00423_b766ac85,ACC2684,CUST61199,VISA,CREDIT,Branded Cards,2025-07-13T03:18:19.438179+05:30,78.22,INR,SpiceTrail,Dining,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,78.22,8,0,,IN,23.053651,72.585501
txn_00424_d20e0734,ACC4148,CUST99123,RUPAY,CREDIT,Branded Cards,2025-07-18T12:13:51.438179+05:30,75.00,INR,FreshBasket,Grocery,Kolkata,IN,ECOM,online,APPROVED,,0,,75.00,38,0,dev_03fd42269c,IN,,
txn_00425_1eed0236,ACC4807,CUST38020,MASTERCARD,CREDIT,Branded Cards,2025-12-09T01:32:54.438179+05:30,452.42,INR,RailEase,Travel,Delhi,IN,POS,chip_pin,APPROVED,,0,,452.42,30,0,,IN,,
txn_00426_c47dd678,ACC9185,CUST23344,AMEX,CREDIT,Branded Cards,2025-08-20T17:48:25.438179+05:30,186.14,INR,DailyMart,Grocery,Chennai,IN,POS,chip_pin,APPROVED,,0,,186.14,28,0,,IN,13.121246,80.261810
txn_00427_aa97435d,ACC8899,CUST18849,MASTERCARD,DEBIT,Branded Cards,2025-10-12T13:53:18.438179+05:30,75.00,INR,FuelPoint,Fuel,Chennai,IN,ATM,atm_pin,APPROVED,,0,,75.00,25,0,,IN,,
txn_00428_2336d60b,ACC7136,CUST75369,RUPAY,DEBIT,Branded Cards,2025-10-22T07:10:33.438179+05:30,133.08,INR,CityServices,Other,Pune,IN,POS,chip_pin,APPROVED,,0,,133.08,52,0,,IN,18.494755,73.814639
txn_00429_c0241ac1,ACC1388,CUST40016,MASTERCARD,DEBIT,Branded Cards,2025-10-13T02:03:09.438179+05:30,151.49,INR,ClickBazaar,Ecomm,Bangalore,IN,POS,contactless,APPROVED,,0,,151.49,38,0,,IN,12.963089,77.625871
txn_00430_deaf9631,ACC9055,CUST19173,MASTERCARD,CREDIT,Branded Cards,2025-11-17T12:38:02.438179+05:30,164.30,INR,QuickServices,Other,Pune,IN,ECOM,online,APPROVED,,0,,164.30,21,0,dev_01a1396d49,IN,,
txn_00431_93906193,ACC8344,CUST93309,MASTERCARD,CREDIT,Branded Cards,2025-11-15T04:37:58.438179+05:30,392.46,INR,SkyRoute,Travel,Delhi,IN,POS,chip_pin,APPROVED,,0,,392.46,20,0,,IN,28.714685,77.082810
txn_00432_c24489e1,ACC5918,CUST88011,RUPAY,CREDIT,Branded Cards,2025-08-21T08:58:04.438179+05:30,132.76,INR,AquaFlow,Utilities,Kolkata,IN,POS,contactless,APPROVED,,0,,132.76,35,0,,IN,22.560742,88.399304
txn_00433_802ddcc4,ACC7131,CUST74415,MASTERCARD,DEBIT,Branded Cards,2025-09-23T23:23:29.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,75.00,17,0,,IN,17.353963,78.437983
txn_00434_c571f9ab,ACC6711,CUST76795,RUPAY,DEBIT,Branded Cards,2025-09-01T15:24:43.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Hyderabad,IN,ECOM,online,APPROVED,,0,,75.00,33,0,dev_f56fb138c2,IN,,
txn_00435_9a26755a,ACC3644,CUST11617,AMEX,CREDIT,Branded Cards,2025-12-07T11:10:13.438179+05:30,90.03,INR,HealthFirst,Pharmacy,Pune,IN,POS,chip_pin,APPROVED,,0,,90.03,43,0,,IN,18.538507,73.832129
txn_00436_695f34ff,ACC2456,CUST24322,RUPAY,DEBIT,Branded Cards,2025-07-26T17:40:58.438179+05:30,128.41,INR,FuelPoint,Fuel,Pune,IN,ECOM,online,APPROVED,,0,,128.41,63,0,dev_4e960952eb,IN,,
txn_00437_2fb7e9bd,ACC3200,CUST35954,AMEX,CREDIT,Branded Cards,2025-09-03T07:54:18.438179+05:30,112.77,INR,TasteHub,Dining,Pune,IN,ATM,atm_pin,APPROVED,,0,,112.77,46,0,,IN,18.513495,73.824340
txn_00438_46d9e34d,ACC2052,CUST54846,VISA,DEBIT,Branded Cards,2025-12-28T17:12:30.438179+05:30,83.10,INR,ShopSphere,Ecomm,Pune,IN,POS,chip_pin,APPROVED,,0,,83.10,45,0,,IN,18.499713,73.844473
txn_00439_c2e8bfc2,ACC5355,CUST73691,MASTERCARD,DEBIT,Branded Cards,2025-09-06T02:15:36.438179+05:30,119.23,EUR,PlayArena,Entertainment,Mumbai,DE,POS,contactless,APPROVED,,1,94.63,11282.41,56,0,,IN,,
txn_00440_ce67b962,ACC2641,CUST10404,RUPAY,DEBIT,Branded Cards,2025-09-10T23:54:06.438179+05:30,102.42,INR,NetConnect,Utilities,Chennai,IN,ATM,atm_pin,APPROVED,,0,,102.42,27,0,,IN,,
